,comb,obj
387,"('GAPD', 'PGK', 'PGM', 'ENO', 'ACONTa')",13.638596491228073
388,"('GAPD', 'PGK', 'PGM', 'ENO', 'CS')",13.638596491228073
389,"('GAPD', 'PGK', 'PGM', 'ENO', 'FUM')",14.15161290322581
390,"('GAPD', 'PGK', 'PGM', 'ENO', 'MDH')",14.151612903225804
391,"('GAPD', 'PGK', 'PGM', 'TPI', 'ACONTb')",1.26493506493507
392,"('GAPD', 'PGK', 'PGM', 'TPI', 'ACONTa')",1.26493506493507
393,"('GAPD', 'PGK', 'PGM', 'TPI', 'CS')",1.26493506493507
394,"('GAPD', 'PGK', 'PGM', 'TPI', 'FUM')",1.26493506493507
395,"('GAPD', 'PGK', 'PGM', 'TPI', 'MDH')",1.26493506493507
396,"('GAPD', 'PGK', 'PGM', 'ACONTb', 'ACONTa')",13.638596491228023
397,"('GAPD', 'PGK', 'PGM', 'ACONTb', 'CS')",13.638596491228029
398,"('GAPD', 'PGK', 'PGM', 'ACONTb', 'FUM')",13.638596491228029
399,"('GAPD', 'PGK', 'PGM', 'ACONTb', 'MDH')",13.638596491228029
400,"('GAPD', 'PGK', 'PGM', 'ACONTa', 'CS')",13.638596491228029
401,"('GAPD', 'PGK', 'PGM', 'ACONTa', 'FUM')",13.638596491228027
402,"('GAPD', 'PGK', 'PGM', 'ACONTa', 'MDH')",13.638596491228027
403,"('GAPD', 'PGK', 'PGM', 'CS', 'FUM')",13.638596491228027
404,"('GAPD', 'PGK', 'PGM', 'CS', 'MDH')",13.638596491228027
405,"('GAPD', 'PGK', 'PGM', 'FUM', 'MDH')",13.854237288135588
406,"('GAPD', 'PGK', 'ENO', 'TPI', 'ACONTb')",1.264935064935065
407,"('GAPD', 'PGK', 'ENO', 'TPI', 'ACONTa')",1.264935064935065
408,"('GAPD', 'PGK', 'ENO', 'TPI', 'CS')",1.264935064935065
409,"('GAPD', 'PGK', 'ENO', 'TPI', 'FUM')",1.264935064935065
410,"('GAPD', 'PGK', 'ENO', 'TPI', 'MDH')",1.264935064935065
411,"('GAPD', 'PGK', 'ENO', 'ACONTb', 'ACONTa')",13.638596491228071
412,"('GAPD', 'PGK', 'ENO', 'ACONTb', 'CS')",13.638596491228071
413,"('GAPD', 'PGK', 'ENO', 'ACONTb', 'FUM')",13.638596491228071
414,"('GAPD', 'PGK', 'ENO', 'ACONTb', 'MDH')",13.638596491228071
415,"('GAPD', 'PGK', 'ENO', 'ACONTa', 'CS')",13.638596491228071
