,comb,obj,obj_rand,GLCabcpp,GLCptspp,HEX1,PGI,PFK,FBA,TPI,GAPD,PGK,PGM,ENO,PYK
223,"('PGI', 'FBA', 'PGK')",6.220634501801038,6.348614734369223,0,0,0,1,0,1,0,0,1,0,0,0
224,"('PGI', 'FBA', 'PGM')",6.786087036370996,5.969603504456884,0,0,0,1,0,1,0,0,0,1,0,0
225,"('PGI', 'FBA', 'ENO')",6.786087036370996,7.25675356940626,0,0,0,1,0,1,0,0,0,0,1,0
226,"('PGI', 'FBA', 'PYK')",8.471787543676479,9.650746438373952,0,0,0,1,0,1,0,0,0,0,0,1
227,"('PGI', 'TPI', 'GAPD')",0.0,1.3222263635617524,0,0,0,1,0,0,1,1,0,0,0,0
228,"('PGI', 'TPI', 'PGK')",0.0,0.6152133555797044,0,0,0,1,0,0,1,0,1,0,0,0
229,"('PGI', 'TPI', 'PGM')",6.784411876532248,8.05217665070832,0,0,0,1,0,0,1,0,0,1,0,0
230,"('PGI', 'TPI', 'ENO')",6.784411876532248,5.496020492496785,0,0,0,1,0,0,1,0,0,0,1,0
231,"('PGI', 'TPI', 'PYK')",7.846666138154754,7.319170122936617,0,0,0,1,0,0,1,0,0,0,0,1
232,"('PGI', 'GAPD', 'PGK')",6.22063450180106,5.052266075216381,0,0,0,1,0,0,0,1,1,0,0,0
233,"('PGI', 'GAPD', 'PGM')",6.1286016269623484,5.640665510074508,0,0,0,1,0,0,0,1,0,1,0,0
234,"('PGI', 'GAPD', 'ENO')",6.128601626962349,5.137098806188005,0,0,0,1,0,0,0,1,0,0,1,0
235,"('PGI', 'GAPD', 'PYK')",6.22063450180106,7.271087840748616,0,0,0,1,0,0,0,1,0,0,0,1
236,"('PGI', 'PGK', 'PGM')",6.12860162696235,6.082662019702732,0,0,0,1,0,0,0,0,1,1,0,0
237,"('PGI', 'PGK', 'ENO')",6.128601626962347,5.587497174085264,0,0,0,1,0,0,0,0,1,0,1,0
238,"('PGI', 'PGK', 'PYK')",6.22063450180106,7.187290073009612,0,0,0,1,0,0,0,0,1,0,0,1
239,"('PGI', 'PGM', 'ENO')",6.786087036370967,5.618594973676492,0,0,0,1,0,0,0,0,0,1,1,0
240,"('PGI', 'PGM', 'PYK')",6.786087036370966,6.297601559263819,0,0,0,1,0,0,0,0,0,1,0,1
241,"('PGI', 'ENO', 'PYK')",6.786087036370967,6.437110076067535,0,0,0,1,0,0,0,0,0,0,1,1
242,"('PFK', 'FBA', 'TPI')",7.84666613815476,7.712857210264099,0,0,0,0,1,1,1,0,0,0,0,0
243,"('PFK', 'FBA', 'GAPD')",6.220634501801097,5.221981580570624,0,0,0,0,1,1,0,1,0,0,0,0
244,"('PFK', 'FBA', 'PGK')",6.220634501801097,6.244853009321394,0,0,0,0,1,1,0,0,1,0,0,0
245,"('PFK', 'FBA', 'PGM')",6.846287701370981,6.881174378894741,0,0,0,0,1,1,0,0,0,1,0,0
246,"('PFK', 'FBA', 'ENO')",6.846287701370981,5.480731120503987,0,0,0,0,1,1,0,0,0,0,1,0
247,"('PFK', 'FBA', 'PYK')",8.581712320160149,8.733536875637494,0,0,0,0,1,1,0,0,0,0,0,1
248,"('PFK', 'TPI', 'GAPD')",0.0,1.7697821761434664,0,0,0,0,1,0,1,1,0,0,0,0
249,"('PFK', 'TPI', 'PGK')",0.0,0.3189694412940325,0,0,0,0,1,0,1,0,1,0,0,0
250,"('PFK', 'TPI', 'PGM')",6.84405415491937,6.898617940350941,0,0,0,0,1,0,1,0,0,1,0,0
251,"('PFK', 'TPI', 'ENO')",6.84405415491937,7.975190799967479,0,0,0,0,1,0,1,0,0,0,1,0
252,"('PFK', 'TPI', 'PYK')",7.8466661381547835,8.68890604703348,0,0,0,0,1,0,1,0,0,0,0,1
253,"('PFK', 'GAPD', 'PGK')",6.220634501801065,5.922744416943314,0,0,0,0,1,0,0,1,1,0,0,0
254,"('PFK', 'GAPD', 'PGM')",6.128601626962342,4.92414515261266,0,0,0,0,1,0,0,1,0,1,0,0
255,"('PFK', 'GAPD', 'ENO')",6.128601626962342,6.03124216978142,0,0,0,0,1,0,0,1,0,0,1,0
256,"('PFK', 'GAPD', 'PYK')",6.220634501801065,6.361875603884011,0,0,0,0,1,0,0,1,0,0,0,1
257,"('PFK', 'PGK', 'PGM')",6.128601626962342,5.565536568421596,0,0,0,0,1,0,0,0,1,1,0,0
258,"('PFK', 'PGK', 'ENO')",6.128601626962342,6.775429840818694,0,0,0,0,1,0,0,0,1,0,1,0
259,"('PFK', 'PGK', 'PYK')",6.220634501801065,6.353140191960552,0,0,0,0,1,0,0,0,1,0,0,1
260,"('PFK', 'PGM', 'ENO')",6.8462877013709615,7.405079877232984,0,0,0,0,1,0,0,0,0,1,1,0
261,"('PFK', 'PGM', 'PYK')",6.8462877013709615,7.10794676947954,0,0,0,0,1,0,0,0,0,1,0,1
262,"('PFK', 'ENO', 'PYK')",6.8462877013709615,7.908565995748244,0,0,0,0,1,0,0,0,0,0,1,1
263,"('FBA', 'TPI', 'GAPD')",0.0,0.406296952951827,0,0,0,0,0,1,1,1,0,0,0,0
264,"('FBA', 'TPI', 'PGK')",0.0,1.1460865546370098,0,0,0,0,0,1,1,0,1,0,0,0
265,"('FBA', 'TPI', 'PGM')",6.844054154919354,7.487401888469837,0,0,0,0,0,1,1,0,0,1,0,0
266,"('FBA', 'TPI', 'ENO')",6.844054154919354,6.411228703333711,0,0,0,0,0,1,1,0,0,0,1,0
267,"('FBA', 'TPI', 'PYK')",7.846666138154768,8.310020501600242,0,0,0,0,0,1,1,0,0,0,0,1
268,"('FBA', 'GAPD', 'PGK')",6.220634501801056,6.974881193421818,0,0,0,0,0,1,0,1,1,0,0,0
269,"('FBA', 'GAPD', 'PGM')",6.128601626962347,5.944132419550557,0,0,0,0,0,1,0,1,0,1,0,0
270,"('FBA', 'GAPD', 'ENO')",6.128601626962347,7.2065234564673535,0,0,0,0,0,1,0,1,0,0,1,0
271,"('FBA', 'GAPD', 'PYK')",6.220634501801056,6.02456025419125,0,0,0,0,0,1,0,1,0,0,0,1
272,"('FBA', 'PGK', 'PGM')",6.128601626962347,6.35169438158776,0,0,0,0,0,1,0,0,1,1,0,0
273,"('FBA', 'PGK', 'ENO')",6.128601626962347,5.712457858759323,0,0,0,0,0,1,0,0,1,0,1,0
274,"('FBA', 'PGK', 'PYK')",6.220634501801056,6.905043228181853,0,0,0,0,0,1,0,0,1,0,0,1
275,"('FBA', 'PGM', 'ENO')",6.846287701370968,6.469130169366812,0,0,0,0,0,1,0,0,0,1,1,0
276,"('FBA', 'PGM', 'PYK')",6.846287701370968,7.751613093351659,0,0,0,0,0,1,0,0,0,1,0,1
277,"('FBA', 'ENO', 'PYK')",6.846287701370968,7.078341124220038,0,0,0,0,0,1,0,0,0,0,1,1
278,"('TPI', 'GAPD', 'PGK')",0.0,0.6034555719873127,0,0,0,0,0,0,1,1,1,0,0,0
279,"('TPI', 'GAPD', 'PGM')",0.0,1.4392437843991883,0,0,0,0,0,0,1,1,0,1,0,0
280,"('TPI', 'GAPD', 'ENO')",0.0,1.6065075180684913,0,0,0,0,0,0,1,1,0,0,1,0
281,"('TPI', 'GAPD', 'PYK')",0.0,1.2948758084697045,0,0,0,0,0,0,1,1,0,0,0,1
282,"('TPI', 'PGK', 'PGM')",0.0,0.23984479361230604,0,0,0,0,0,0,1,0,1,1,0,0
283,"('TPI', 'PGK', 'ENO')",0.0,1.6187800003591721,0,0,0,0,0,0,1,0,1,0,1,0
284,"('TPI', 'PGK', 'PYK')",0.0,1.525133589016906,0,0,0,0,0,0,1,0,1,0,0,1
285,"('TPI', 'PGM', 'ENO')",6.8440541549193625,6.3342930357661915,0,0,0,0,0,0,1,0,0,1,1,0
286,"('TPI', 'PGM', 'PYK')",6.8440541549193625,6.887813205901789,0,0,0,0,0,0,1,0,0,1,0,1
287,"('TPI', 'ENO', 'PYK')",6.8440541549193625,5.827059049903976,0,0,0,0,0,0,1,0,0,0,1,1
288,"('GAPD', 'PGK', 'PGM')",6.128601626962345,5.14835199388129,0,0,0,0,0,0,0,1,1,1,0,0
289,"('GAPD', 'PGK', 'ENO')",6.128601626962345,6.127988294000411,0,0,0,0,0,0,0,1,1,0,1,0
290,"('GAPD', 'PGK', 'PYK')",6.22063450180105,6.537095573898722,0,0,0,0,0,0,0,1,1,0,0,1
291,"('GAPD', 'PGM', 'ENO')",6.128601626962341,5.460873286770479,0,0,0,0,0,0,0,1,0,1,1,0
292,"('GAPD', 'PGM', 'PYK')",6.128601626962341,5.689088858228175,0,0,0,0,0,0,0,1,0,1,0,1
293,"('GAPD', 'ENO', 'PYK')",6.128601626962341,5.675893737624761,0,0,0,0,0,0,0,1,0,0,1,1
294,"('PGK', 'PGM', 'ENO')",6.128601626962341,7.0390343305212415,0,0,0,0,0,0,0,0,1,1,1,0
295,"('PGK', 'PGM', 'PYK')",6.128601626962341,5.362083644609725,0,0,0,0,0,0,0,0,1,1,0,1
296,"('PGK', 'ENO', 'PYK')",6.128601626962341,6.964144063001048,0,0,0,0,0,0,0,0,1,0,1,1
297,"('PGM', 'ENO', 'PYK')",6.846287701370937,6.230992922894823,0,0,0,0,0,0,0,0,0,1,1,1
298,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI')",8.419186303095207,8.808506620801701,1,1,1,1,0,0,0,0,0,0,0,0
299,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK')",8.45170343363633,8.691801567239699,1,1,1,0,1,0,0,0,0,0,0,0
300,"('GLCabcpp', 'GLCptspp', 'HEX1', 'FBA')",8.45170343363633,8.355155424768029,1,1,1,0,0,1,0,0,0,0,0,0
301,"('GLCabcpp', 'GLCptspp', 'HEX1', 'TPI')",7.781409504321017,8.713116884937607,1,1,1,0,0,0,1,0,0,0,0,0
302,"('GLCabcpp', 'GLCptspp', 'HEX1', 'GAPD')",6.220634501801103,5.340882547959584,1,1,1,0,0,0,0,1,0,0,0,0
303,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGK')",6.220634501801104,6.364611507555617,1,1,1,0,0,0,0,0,1,0,0,0
304,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGM')",6.846287701370986,7.932297540526678,1,1,1,0,0,0,0,0,0,1,0,0
305,"('GLCabcpp', 'GLCptspp', 'HEX1', 'ENO')",6.846287701370986,7.986625313549275,1,1,1,0,0,0,0,0,0,0,1,0
306,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PYK')",8.4517034336364,8.823078905449547,1,1,1,0,0,0,0,0,0,0,0,1
307,"('GLCabcpp', 'GLCptspp', 'PGI', 'PFK')",8.451703433636403,8.325169555614934,1,1,0,1,1,0,0,0,0,0,0,0
308,"('GLCabcpp', 'GLCptspp', 'PGI', 'FBA')",8.451703433636403,10.103788791258834,1,1,0,1,0,1,0,0,0,0,0,0
309,"('GLCabcpp', 'GLCptspp', 'PGI', 'TPI')",7.7814095043210125,9.219426612976225,1,1,0,1,0,0,1,0,0,0,0,0
310,"('GLCabcpp', 'GLCptspp', 'PGI', 'GAPD')",6.220634501801029,5.645329443483174,1,1,0,1,0,0,0,1,0,0,0,0
311,"('GLCabcpp', 'GLCptspp', 'PGI', 'PGK')",6.220634501801024,7.366089189125146,1,1,0,1,0,0,0,0,1,0,0,0
312,"('GLCabcpp', 'GLCptspp', 'PGI', 'PGM')",6.78608703637093,7.322637532248271,1,1,0,1,0,0,0,0,0,1,0,0
313,"('GLCabcpp', 'GLCptspp', 'PGI', 'ENO')",6.78608703637093,7.409921016063776,1,1,0,1,0,0,0,0,0,0,1,0
314,"('GLCabcpp', 'GLCptspp', 'PGI', 'PYK')",8.451703433636311,8.454384580820015,1,1,0,1,0,0,0,0,0,0,0,1
315,"('GLCabcpp', 'GLCptspp', 'PFK', 'FBA')",8.451703433636315,7.197807716911547,1,1,0,0,1,1,0,0,0,0,0,0
316,"('GLCabcpp', 'GLCptspp', 'PFK', 'TPI')",7.781409504321033,7.035332987778964,1,1,0,0,1,0,1,0,0,0,0,0
317,"('GLCabcpp', 'GLCptspp', 'PFK', 'GAPD')",6.220634501801136,5.457790102392446,1,1,0,0,1,0,0,1,0,0,0,0
318,"('GLCabcpp', 'GLCptspp', 'PFK', 'PGK')",6.220634501801136,5.070939291110099,1,1,0,0,1,0,0,0,1,0,0,0
319,"('GLCabcpp', 'GLCptspp', 'PFK', 'PGM')",6.846287701371024,7.142772492346224,1,1,0,0,1,0,0,0,0,1,0,0
320,"('GLCabcpp', 'GLCptspp', 'PFK', 'ENO')",6.846287701371024,7.734809513128496,1,1,0,0,1,0,0,0,0,0,1,0
321,"('GLCabcpp', 'GLCptspp', 'PFK', 'PYK')",8.451703433636434,9.167212435429928,1,1,0,0,1,0,0,0,0,0,0,1
322,"('GLCabcpp', 'GLCptspp', 'FBA', 'TPI')",7.781409504321047,7.780670406882041,1,1,0,0,0,1,1,0,0,0,0,0
323,"('GLCabcpp', 'GLCptspp', 'FBA', 'GAPD')",6.2206345018011655,5.956927206701365,1,1,0,0,0,1,0,1,0,0,0,0
324,"('GLCabcpp', 'GLCptspp', 'FBA', 'PGK')",6.2206345018011655,6.004356428834466,1,1,0,0,0,1,0,0,1,0,0,0
325,"('GLCabcpp', 'GLCptspp', 'FBA', 'PGM')",6.846287701370997,6.3772485652516435,1,1,0,0,0,1,0,0,0,1,0,0
326,"('GLCabcpp', 'GLCptspp', 'FBA', 'ENO')",6.846287701370997,5.624220940153973,1,1,0,0,0,1,0,0,0,0,1,0
327,"('GLCabcpp', 'GLCptspp', 'FBA', 'PYK')",8.45170343363641,9.282874669506102,1,1,0,0,0,1,0,0,0,0,0,1
328,"('GLCabcpp', 'GLCptspp', 'TPI', 'GAPD')",0.0,1.4090517892534895,1,1,0,0,0,0,1,1,0,0,0,0
329,"('GLCabcpp', 'GLCptspp', 'TPI', 'PGK')",0.0,0.9544138878930066,1,1,0,0,0,0,1,0,1,0,0,0
330,"('GLCabcpp', 'GLCptspp', 'TPI', 'PGM')",6.844054154919366,6.707367562235206,1,1,0,0,0,0,1,0,0,1,0,0
331,"('GLCabcpp', 'GLCptspp', 'TPI', 'ENO')",6.844054154919366,5.962970766148666,1,1,0,0,0,0,1,0,0,0,1,0
332,"('GLCabcpp', 'GLCptspp', 'TPI', 'PYK')",7.781409504321001,8.450931833208182,1,1,0,0,0,0,1,0,0,0,0,1
333,"('GLCabcpp', 'GLCptspp', 'GAPD', 'PGK')",6.2206345018011,6.688420339766248,1,1,0,0,0,0,0,1,1,0,0,0
334,"('GLCabcpp', 'GLCptspp', 'GAPD', 'PGM')",6.128601626962384,6.301283708860162,1,1,0,0,0,0,0,1,0,1,0,0
335,"('GLCabcpp', 'GLCptspp', 'GAPD', 'ENO')",6.128601626962384,5.796184424419303,1,1,0,0,0,0,0,1,0,0,1,0
336,"('GLCabcpp', 'GLCptspp', 'GAPD', 'PYK')",6.220634501801094,5.245571848465436,1,1,0,0,0,0,0,1,0,0,0,1
337,"('GLCabcpp', 'GLCptspp', 'PGK', 'PGM')",6.12860162696238,5.47726614263856,1,1,0,0,0,0,0,0,1,1,0,0
338,"('GLCabcpp', 'GLCptspp', 'PGK', 'ENO')",6.12860162696238,5.849856850621525,1,1,0,0,0,0,0,0,1,0,1,0
339,"('GLCabcpp', 'GLCptspp', 'PGK', 'PYK')",6.220634501801098,6.380266490095067,1,1,0,0,0,0,0,0,1,0,0,1
340,"('GLCabcpp', 'GLCptspp', 'PGM', 'ENO')",6.846287701371002,8.201768854953489,1,1,0,0,0,0,0,0,0,1,1,0
341,"('GLCabcpp', 'GLCptspp', 'PGM', 'PYK')",6.846287701371002,7.719805533889837,1,1,0,0,0,0,0,0,0,1,0,1
342,"('GLCabcpp', 'GLCptspp', 'ENO', 'PYK')",6.846287701371002,5.535916845344529,1,1,0,0,0,0,0,0,0,0,1,1
343,"('GLCabcpp', 'HEX1', 'PGI', 'PFK')",8.471787543676527,9.347821396152996,1,0,1,1,1,0,0,0,0,0,0,0
344,"('GLCabcpp', 'HEX1', 'PGI', 'FBA')",8.471787543676527,8.33742676389078,1,0,1,1,0,1,0,0,0,0,0,0
345,"('GLCabcpp', 'HEX1', 'PGI', 'TPI')",7.6160520126613065,8.632186903807199,1,0,1,1,0,0,1,0,0,0,0,0
346,"('GLCabcpp', 'HEX1', 'PGI', 'GAPD')",5.815119802338735,6.174101370045011,1,0,1,1,0,0,0,1,0,0,0,0
347,"('GLCabcpp', 'HEX1', 'PGI', 'PGK')",5.815119802338735,5.883575747901848,1,0,1,1,0,0,0,0,1,0,0,0
348,"('GLCabcpp', 'HEX1', 'PGI', 'PGM')",6.305656005618295,5.665749807020508,1,0,1,1,0,0,0,0,0,1,0,0
349,"('GLCabcpp', 'HEX1', 'PGI', 'ENO')",6.305656005618295,6.805514101935215,1,0,1,1,0,0,0,0,0,0,1,0
350,"('GLCabcpp', 'HEX1', 'PGI', 'PYK')",8.471787543676477,8.804553992618285,1,0,1,1,0,0,0,0,0,0,0,1
351,"('GLCabcpp', 'HEX1', 'PFK', 'FBA')",8.581712320160143,10.256186390303071,1,0,1,0,1,1,0,0,0,0,0,0
352,"('GLCabcpp', 'HEX1', 'PFK', 'TPI')",7.8466661381548235,7.147384187716617,1,0,1,0,1,0,1,0,0,0,0,0
353,"('GLCabcpp', 'HEX1', 'PFK', 'GAPD')",6.220634501801039,5.023402527469616,1,0,1,0,1,0,0,1,0,0,0,0
354,"('GLCabcpp', 'HEX1', 'PFK', 'PGK')",6.220634501801042,4.990989197221765,1,0,1,0,1,0,0,0,1,0,0,0
355,"('GLCabcpp', 'HEX1', 'PFK', 'PGM')",6.846287701370988,6.714715610750937,1,0,1,0,1,0,0,0,0,1,0,0
356,"('GLCabcpp', 'HEX1', 'PFK', 'ENO')",6.846287701370988,6.269999742666673,1,0,1,0,1,0,0,0,0,0,1,0
357,"('GLCabcpp', 'HEX1', 'PFK', 'PYK')",8.58171232016024,7.489256227138804,1,0,1,0,1,0,0,0,0,0,0,1
358,"('GLCabcpp', 'HEX1', 'FBA', 'TPI')",7.84666613815473,8.984874222749587,1,0,1,0,0,1,1,0,0,0,0,0
359,"('GLCabcpp', 'HEX1', 'FBA', 'GAPD')",6.220634501801,6.673634287050344,1,0,1,0,0,1,0,1,0,0,0,0
360,"('GLCabcpp', 'HEX1', 'FBA', 'PGK')",6.220634501800996,5.124660163988983,1,0,1,0,0,1,0,0,1,0,0,0
361,"('GLCabcpp', 'HEX1', 'FBA', 'PGM')",6.846287701370934,6.815417357271703,1,0,1,0,0,1,0,0,0,1,0,0
362,"('GLCabcpp', 'HEX1', 'FBA', 'ENO')",6.846287701370934,7.3993138933355125,1,0,1,0,0,1,0,0,0,0,1,0
363,"('GLCabcpp', 'HEX1', 'FBA', 'PYK')",8.581712320160147,7.22326131789044,1,0,1,0,0,1,0,0,0,0,0,1
364,"('GLCabcpp', 'HEX1', 'TPI', 'GAPD')",0.0,0.12445513160318944,1,0,1,0,0,0,1,1,0,0,0,0
365,"('GLCabcpp', 'HEX1', 'TPI', 'PGK')",0.0,0.15699456091292863,1,0,1,0,0,0,1,0,1,0,0,0
366,"('GLCabcpp', 'HEX1', 'TPI', 'PGM')",6.844054154919338,7.045531634826296,1,0,1,0,0,0,1,0,0,1,0,0
367,"('GLCabcpp', 'HEX1', 'TPI', 'ENO')",6.844054154919338,7.5445151650171836,1,0,1,0,0,0,1,0,0,0,1,0
368,"('GLCabcpp', 'HEX1', 'TPI', 'PYK')",7.846666138154727,6.757072756344334,1,0,1,0,0,0,1,0,0,0,0,1
369,"('GLCabcpp', 'HEX1', 'GAPD', 'PGK')",6.22063450180112,5.9549965922543215,1,0,1,0,0,0,0,1,1,0,0,0
370,"('GLCabcpp', 'HEX1', 'GAPD', 'PGM')",6.128601626962414,5.27702228262585,1,0,1,0,0,0,0,1,0,1,0,0
371,"('GLCabcpp', 'HEX1', 'GAPD', 'ENO')",6.128601626962414,6.146209466691506,1,0,1,0,0,0,0,1,0,0,1,0
372,"('GLCabcpp', 'HEX1', 'GAPD', 'PYK')",6.220634501801119,6.2671279343922555,1,0,1,0,0,0,0,1,0,0,0,1
373,"('GLCabcpp', 'HEX1', 'PGK', 'PGM')",6.128601626962415,5.653378542376662,1,0,1,0,0,0,0,0,1,1,0,0
374,"('GLCabcpp', 'HEX1', 'PGK', 'ENO')",6.128601626962415,6.2468539725277035,1,0,1,0,0,0,0,0,1,0,1,0
375,"('GLCabcpp', 'HEX1', 'PGK', 'PYK')",6.22063450180112,6.06040942005335,1,0,1,0,0,0,0,0,1,0,0,1
376,"('GLCabcpp', 'HEX1', 'PGM', 'ENO')",6.846287701371008,7.114336499657232,1,0,1,0,0,0,0,0,0,1,1,0
377,"('GLCabcpp', 'HEX1', 'PGM', 'PYK')",6.846287701371008,6.193806266571307,1,0,1,0,0,0,0,0,0,1,0,1
378,"('GLCabcpp', 'HEX1', 'ENO', 'PYK')",6.846287701371008,5.919273414605409,1,0,1,0,0,0,0,0,0,0,1,1
379,"('GLCabcpp', 'PGI', 'PFK', 'FBA')",8.471787543676516,8.63786968374454,1,0,0,1,1,1,0,0,0,0,0,0
380,"('GLCabcpp', 'PGI', 'PFK', 'TPI')",7.8466661381547524,6.43111825852452,1,0,0,1,1,0,1,0,0,0,0,0
381,"('GLCabcpp', 'PGI', 'PFK', 'GAPD')",6.220634501801071,5.6136203272867595,1,0,0,1,1,0,0,1,0,0,0,0
382,"('GLCabcpp', 'PGI', 'PFK', 'PGK')",6.220634501801072,6.101412831330552,1,0,0,1,1,0,0,0,1,0,0,0
383,"('GLCabcpp', 'PGI', 'PFK', 'PGM')",6.786087036370966,5.669911978179731,1,0,0,1,1,0,0,0,0,1,0,0
384,"('GLCabcpp', 'PGI', 'PFK', 'ENO')",6.786087036370966,7.959897046363351,1,0,0,1,1,0,0,0,0,0,1,0
385,"('GLCabcpp', 'PGI', 'PFK', 'PYK')",8.471787543676447,8.29068727125574,1,0,0,1,1,0,0,0,0,0,0,1
386,"('GLCabcpp', 'PGI', 'FBA', 'TPI')",7.846666138154742,7.847973132579776,1,0,0,1,0,1,1,0,0,0,0,0
387,"('GLCabcpp', 'PGI', 'FBA', 'GAPD')",6.22063450180109,6.230289190857962,1,0,0,1,0,1,0,1,0,0,0,0
388,"('GLCabcpp', 'PGI', 'FBA', 'PGK')",6.22063450180109,5.5016131637695755,1,0,0,1,0,1,0,0,1,0,0,0
389,"('GLCabcpp', 'PGI', 'FBA', 'PGM')",6.786087036370995,8.005583626895683,1,0,0,1,0,1,0,0,0,1,0,0
390,"('GLCabcpp', 'PGI', 'FBA', 'ENO')",6.786087036370995,8.023454640762349,1,0,0,1,0,1,0,0,0,0,1,0
391,"('GLCabcpp', 'PGI', 'FBA', 'PYK')",8.471787543676491,7.264505692196905,1,0,0,1,0,1,0,0,0,0,0,1
392,"('GLCabcpp', 'PGI', 'TPI', 'GAPD')",0.0,0.276826982843666,1,0,0,1,0,0,1,1,0,0,0,0
393,"('GLCabcpp', 'PGI', 'TPI', 'PGK')",0.0,0.6963686892635348,1,0,0,1,0,0,1,0,1,0,0,0
394,"('GLCabcpp', 'PGI', 'TPI', 'PGM')",6.784411876532237,5.463008391502293,1,0,0,1,0,0,1,0,0,1,0,0
395,"('GLCabcpp', 'PGI', 'TPI', 'ENO')",6.784411876532237,5.840467005589162,1,0,0,1,0,0,1,0,0,0,1,0
396,"('GLCabcpp', 'PGI', 'TPI', 'PYK')",7.846666138154721,8.282107151348033,1,0,0,1,0,0,1,0,0,0,0,1
397,"('GLCabcpp', 'PGI', 'GAPD', 'PGK')",6.220634501801034,6.313125165800856,1,0,0,1,0,0,0,1,1,0,0,0
398,"('GLCabcpp', 'PGI', 'GAPD', 'PGM')",6.128601626962321,6.933218431226854,1,0,0,1,0,0,0,1,0,1,0,0
399,"('GLCabcpp', 'PGI', 'GAPD', 'ENO')",6.128601626962321,5.055561405716692,1,0,0,1,0,0,0,1,0,0,1,0
400,"('GLCabcpp', 'PGI', 'GAPD', 'PYK')",6.220634501801123,5.641226805761909,1,0,0,1,0,0,0,1,0,0,0,1
401,"('GLCabcpp', 'PGI', 'PGK', 'PGM')",6.128601626962417,5.09146081253829,1,0,0,1,0,0,0,0,1,1,0,0
402,"('GLCabcpp', 'PGI', 'PGK', 'ENO')",6.128601626962417,6.552550661098299,1,0,0,1,0,0,0,0,1,0,1,0
403,"('GLCabcpp', 'PGI', 'PGK', 'PYK')",6.220634501801123,5.7802263381674015,1,0,0,1,0,0,0,0,1,0,0,1
404,"('GLCabcpp', 'PGI', 'PGM', 'ENO')",6.786087036371016,7.873166717505987,1,0,0,1,0,0,0,0,0,1,1,0
405,"('GLCabcpp', 'PGI', 'PGM', 'PYK')",6.786087036371016,7.6624678647262785,1,0,0,1,0,0,0,0,0,1,0,1
406,"('GLCabcpp', 'PGI', 'ENO', 'PYK')",6.786087036371016,7.545357670181371,1,0,0,1,0,0,0,0,0,0,1,1
407,"('GLCabcpp', 'PFK', 'FBA', 'TPI')",7.8466661381548075,6.608825976079866,1,0,0,0,1,1,1,0,0,0,0,0
408,"('GLCabcpp', 'PFK', 'FBA', 'GAPD')",6.220634501801117,5.825286728551366,1,0,0,0,1,1,0,1,0,0,0,0
409,"('GLCabcpp', 'PFK', 'FBA', 'PGK')",6.220634501801117,5.017599000555113,1,0,0,0,1,1,0,0,1,0,0,0
410,"('GLCabcpp', 'PFK', 'FBA', 'PGM')",6.846287701371006,7.21323202143078,1,0,0,0,1,1,0,0,0,1,0,0
411,"('GLCabcpp', 'PFK', 'FBA', 'ENO')",6.846287701371006,6.337566519113065,1,0,0,0,1,1,0,0,0,0,1,0
412,"('GLCabcpp', 'PFK', 'FBA', 'PYK')",8.581712320160195,7.610117448716826,1,0,0,0,1,1,0,0,0,0,0,1
413,"('GLCabcpp', 'PFK', 'TPI', 'GAPD')",0.0,1.9588612339165201,1,0,0,0,1,0,1,1,0,0,0,0
414,"('GLCabcpp', 'PFK', 'TPI', 'PGK')",0.0,0.058785425284768156,1,0,0,0,1,0,1,0,1,0,0,0
415,"('GLCabcpp', 'PFK', 'TPI', 'PGM')",6.844054154919534,7.8393497696607914,1,0,0,0,1,0,1,0,0,1,0,0
416,"('GLCabcpp', 'PFK', 'TPI', 'ENO')",6.844054154919534,7.773818525609572,1,0,0,0,1,0,1,0,0,0,1,0
417,"('GLCabcpp', 'PFK', 'TPI', 'PYK')",7.846666138154925,7.707962029088642,1,0,0,0,1,0,1,0,0,0,0,1
418,"('GLCabcpp', 'PFK', 'GAPD', 'PGK')",6.2206345018011655,6.399547777338407,1,0,0,0,1,0,0,1,1,0,0,0
419,"('GLCabcpp', 'PFK', 'GAPD', 'PGM')",6.128601626962456,7.086518577284254,1,0,0,0,1,0,0,1,0,1,0,0
420,"('GLCabcpp', 'PFK', 'GAPD', 'ENO')",6.128601626962456,5.812691768444678,1,0,0,0,1,0,0,1,0,0,1,0
421,"('GLCabcpp', 'PFK', 'GAPD', 'PYK')",6.2206345018011655,6.198205654307109,1,0,0,0,1,0,0,1,0,0,0,1
422,"('GLCabcpp', 'PFK', 'PGK', 'PGM')",6.128601626962457,6.662629610720995,1,0,0,0,1,0,0,0,1,1,0,0
423,"('GLCabcpp', 'PFK', 'PGK', 'ENO')",6.128601626962457,7.260847574299773,1,0,0,0,1,0,0,0,1,0,1,0
424,"('GLCabcpp', 'PFK', 'PGK', 'PYK')",6.220634501801168,5.195849016740739,1,0,0,0,1,0,0,0,1,0,0,1
425,"('GLCabcpp', 'PFK', 'PGM', 'ENO')",6.846287701371055,8.093499511867908,1,0,0,0,1,0,0,0,0,1,1,0
